Time,Crotyl Alcohol Concentration Relative to CO,(E) 2-Butenal (Crotonaldehyde Concentration Relative to CO,Ethanol Concentration Relative to CO,H2O Concentration Relative to CO,Acetaldehyde Concentration Relative to CO,Ethylene (Ethene) Concentration Relative to CO,CO Concentration Relative to CO,CO2 Concentration Relative to CO,H2 Concentration Relative to CO
176.8481,0.032843559067925104,0.1897490523822492,0.11168558287698173,0.23403035177349324,0.9123169985820594,0.2714818233167019,3.9281943710792704,1.2641573718182095,0.7062010912926925
176.8945,0.03275371436140365,0.19000174993493704,0.1117903194977413,0.2341988485198377,0.9232303290960996,0.2714546119343645,3.9278038915247344,1.2632390415693557,0.7062207379992534
176.8788,0.03278411440218778,0.1899162466681872,0.11175488059804467,0.2341418356121308,0.9195376720040741,0.27146381923399104,3.927936014994696,1.2635497696923492,0.7062140902989732
176.7941,0.03294811971775609,0.18945496471317305,0.1115636911200633,0.2338342564221441,0.8996161397941491,0.2715134917358034,3.9286488084918783,1.2652261182285247,0.7061782265910914
176.7974,0.032941729900266316,0.18947293673739468,0.11157114006076392,0.2338462400269488,0.900392303386749,0.2715115564435251,3.9286210373166632,1.265160805947893,0.7061796238784115
176.8505,0.03283891192793253,0.1897621229453195,0.11169100028840036,0.23403906712244216,0.9128814811948592,0.27148041583140825,3.9281741738609317,1.2641098719777522,0.7062021075016526
176.9009,0.03274132198809028,0.19003660476979065,0.1118047659281909,0.23422208945036804,0.9247356160635666,0.27145085864024776,3.9277500322758314,1.263112375328129,0.7062234478898135
176.9665,0.03261430016162896,0.1903938668270386,0.11195284184029924,0.23446030898830336,0.9401648074799734,0.2714123873755627,3.9271979749745913,1.261814046355607,0.706251224268055
176.9055,0.0327324149697714,0.19006165668234146,0.11181514930007654,0.23423879386918656,0.9258175410714145,0.2714481609601026,3.9277113209406846,1.2630213339672547,0.7062253956236536
176.8099,0.03291752604613881,0.18954101258671768,0.11159935574523576,0.2338916324693907,0.9033323169950566,0.2715042257909556,3.928515843471154,1.2649134109455071,0.7061849166334118
176.8533,0.032833490264608016,0.18977737193556785,0.11169732060172204,0.23404923502954905,0.9135400442431152,0.27147877376523283,3.928150610439538,1.2640544554972166,0.7062032930787726
176.9335,0.03267819833652565,0.1902141465848254,0.11187835243329353,0.23434047294025664,0.9324031715540384,0.27143174029834616,3.92747568672674,1.262467169161905,0.7062372513948542
176.88099999999997,0.03277985452386137,0.18992822801766795,0.11175984655851168,0.2341498246820005,0.9200551143991296,0.2714625290391393,3.9279175008778857,1.2635062281719307,0.7062150218238531
176.8105,0.03291636426114073,0.1895442802274852,0.1116007100980904,0.23389381130662784,0.9034734376482568,0.27150387391963204,3.9285107941665687,1.2649015359853908,0.7061851706856519
176.8207,0.03289661391617265,0.1895998301205329,0.11162373409661944,0.2339308515396605,0.9058724887526352,0.27149789210713543,3.928424955988632,1.2646996616634458,0.706189489573732
176.7429,0.033047258704262436,0.18917612603434544,0.1114481196764666,0.2336483289779017,0.8875738440545131,0.2715435180887283,3.9290796824830916,1.2662394481582968,0.7061565474666104
176.7739,0.032987233146026154,0.18934495414066693,0.11151809457395677,0.23376090223515786,0.894865077803129,0.2715253380703556,3.928818801746223,1.2656259085523776,0.706169673499011
176.8874,0.032767462150548064,0.1899630828525215,0.11177429298896133,0.2341730656125308,0.9215604013665872,0.27145877574502353,3.9278636416289863,1.2633795619307093,0.7062177317144134
176.8942,0.03275429525390263,0.1900001161145533,0.11178964232131404,0.23419775910121915,0.9231597687695092,0.2714547878700253,3.927806416177026,1.2632449790494111,0.7062206109731335
176.8326,0.032873571847043155,0.18966463832908867,0.11165059542823667,0.2339740651448653,0.9086713817077592,0.2714909133258885,3.9283248114477045,1.26446414162117,0.7061945282764923
176.8189,0.03290009927116696,0.18959002719823054,0.11161967103805552,0.2339243150279489,0.905449126793042,0.27149894772110544,3.928440103902386,1.2647352865437884,0.706188727417012
176.8509,0.03283813740460047,0.18976430137249767,0.1116919031903034,0.2340405196806003,0.912975561630314,0.27148018125052736,3.9281708076578776,1.2641019553376807,0.7062022768698127
176.8443,0.032850917039579805,0.18972835732405507,0.11167700530890234,0.23401655247099096,0.9114232344451292,0.27148405183508384,3.9282263500083068,1.264232579898939,0.7061994822951724
176.9281,0.03268865440150876,0.19018473781791784,0.11186616325760168,0.2343208634051217,0.9311330856752442,0.2714349071402564,3.9275211304680018,1.2625740438029387,0.7062349649246942
176.9268,0.03269117160233806,0.19017765792958805,0.11186322882641653,0.2343161425911077,0.9308273242599812,0.27143566952812365,3.9275320706279335,1.2625997728831841,0.7062344144781741
176.8664,0.032808124625482354,0.1898487154256585,0.11172689063904853,0.23409680630922824,0.916621178504622,0.2714710912413406,3.9280403672894435,1.2637951855347185,0.7062088398860129
176.91400000000004,0.03271595634896468,0.19010794825988114,0.11183433596551738,0.2342696607300471,0.9278167503250648,0.27144317611635504,3.927639789125737,1.26285310536563,0.7062289946970538
176.88299999999995,0.03277598190720092,0.18993912015355974,0.11176436106802724,0.2341570874727912,0.9205255165764672,0.2714613561347273,3.9279006698626033,1.2634666449715464,0.7062158686646532
176.9234,0.032697755050660776,0.1901591412985721,0.11185555416024022,0.23430379584676345,0.9300276405585154,0.2714376634656229,3.927560683353914,1.262667064323836,0.7062329748488141
176.8343,0.03287028012288186,0.18967389664459666,0.11165443276132482,0.2339802385170373,0.9090712235584868,0.27148991635713937,3.9283105050847156,1.2644304959008443,0.7061952480911723
176.8869,0.03276843030471318,0.18996035981854856,0.11177316436158242,0.23417124991483304,0.9214428008222504,0.2714590689711265,3.927867849382806,1.2633894577308051,0.7062175200042132
176.8666,0.032807737363816265,0.1898498046392477,0.11172734209000013,0.2340975325883074,0.9166682187223584,0.2714709739508996,3.9280386841879147,1.2637912272146785,0.7062089245700929
176.8004,0.032935920975275784,0.1894892749412321,0.11157791182503712,0.2338571342131348,0.9010979066527424,0.2715097970869085,3.92859579079374,1.26510143114732,0.7061808941396116
176.889,0.03276436405721971,0.1899717965612349,0.11177790459657372,0.2341788758451633,0.9219367231084517,0.2714578374214945,3.927850176816759,1.2633478953704023,0.7062184091870534
177.0114,0.03252735991760284,0.19063839527780752,0.11205419257892214,0.2346233586415549,0.9507253363610336,0.27138605567153223,3.9268201186815164,1.2609254035070299,0.7062702358440158
176.8458,0.032848012577084536,0.18973652642597394,0.11168039119103897,0.2340219995640839,0.9117760360781294,0.2714831721567748,3.9282137267468467,1.2642028924986504,0.7062001174257726
176.9231,0.032698335943159754,0.19015750747818846,0.11185487698381297,0.23430270642814505,0.9299570802319236,0.2714378394012845,3.9275632080062035,1.262673001803892,0.706232847822694
176.9848,0.032578865719186216,0.19049352987044788,0.11199414960236603,0.2345267635240385,0.944468987402546,0.2714016553002004,3.9270439711847627,1.2614518600721099,0.7062589728613753
177.0193,0.03251206308179426,0.1906814192145796,0.11207202489150833,0.2346520466651781,0.9525834249614741,0.27138142269910875,3.926753636171154,1.260769049865525,0.706273580865176
177.032,0.0324874719660006,0.19075058427749225,0.1121006920269318,0.2346981653866992,0.9555704787875248,0.2713739747560973,3.926646759224113,1.2605176965430982,0.7062789583042561
176.9611,0.032624756226612074,0.1903644580601309,0.11194065266460733,0.2344406994531684,0.9388947216011804,0.2714155542174729,3.9272434187158525,1.261920920996637,0.7062489377978948
176.8494,0.0328410418670958,0.1897561322705789,0.11168851730816684,0.2340350725875072,0.9126227599973222,0.27148106092883545,3.9281834309193364,1.2641316427379639,0.7062016417392125
176.9185,0.032707242961478755,0.19013245556563751,0.11184449361192723,0.2342860020093264,0.9288751552240578,0.2714405370814303,3.927601919341353,1.2627640431647718,0.7062309000888539
176.8734,0.0327945704671709,0.18988683790127947,0.1117426914223528,0.23412222607699584,0.9182675861252806,0.2714669860759013,3.927981458735956,1.2636566443333799,0.7062118038288131
176.9646,0.032617979147456344,0.19038351929794145,0.11194855305625948,0.2344534093370521,0.9397179254115092,0.2714135016347529,3.9272139644391104,1.2618516503959694,0.7062504197692948
176.9394,0.032666774117377465,0.190246278385706,0.11189167023636423,0.23436189817308925,0.9337908579771588,0.27142828023033344,3.92742603523166,1.2623503987207791,0.7062397495752143
176.8496,0.03284065460542971,0.18975722148416813,0.1116889687591184,0.2340357988665863,0.9126698002150592,0.27148094363839365,3.92818174781781,1.264127684417924,0.7062017264232926
176.9133,0.032717311764795774,0.19010413601231912,0.11183275588718697,0.2342671187532704,0.9276521095630004,0.2714435866328996,3.927645679981087,1.2628669594857656,0.7062286983027738
176.7969,0.032942698054431466,0.1894702137034216,0.111570011433385,0.23384442432925096,0.9002747028424134,0.2715118496696279,3.9286252450704833,1.26517070174799,0.7061794121682115
176.792,0.03295218596524944,0.1894435279704869,0.11155895088507202,0.2338266304918139,0.8991222175079557,0.27151472328543524,3.928666481057926,1.2652676805889256,0.7061773374082514
176.7845,0.032966708277725965,0.18940268246089312,0.11154202147438896,0.2337993950263487,0.8973582093429696,0.2715191216769772,3.9287295973652316,1.2654161175903569,0.7061741617552513
176.8007,0.03293534008277669,0.1894909087616159,0.11157858900146443,0.2338582236317533,0.9011684669793422,0.2715096211512468,3.9285932661414504,1.2650954936672643,0.7061810211657316
176.9141,0.03271576271813167,0.19010849286667567,0.11183456169099316,0.2342700238695867,0.927840270433938,0.271443117471134,3.927638947574972,1.2628511262056088,0.706229037039094
176.8142,0.032909199920318974,0.18956443067888484,0.11160906194069406,0.2339072474695907,0.9043436816763228,0.2715017040464709,3.9284796567882965,1.264828307064683,0.7061867373411319
176.7997,0.032937276391106884,0.18948546269366995,0.1115763317467067,0.233854592236358,0.9009332658906788,0.27151020760345224,3.9286016816490883,1.2651152852674523,0.7061805977453316
176.7839,0.03296787006272412,0.18939941482012526,0.11154066712153428,0.2337972161891113,0.897217088689771,0.2715194735483001,3.928734646669815,1.26542799255047,0.7061739077030112
176.8388,0.03286156673539593,0.1896984039503529,0.11166459040773467,0.2339965797963165,0.9101296284574716,0.2714872773222141,3.928272635300331,1.2643414336999883,0.7061971534829723
176.9101,0.032723507951452464,0.19008670859489232,0.11182553267196216,0.2342554982880053,0.9268994660792816,0.2714454632799567,3.9276726096055365,1.262930292606372,0.7062273433574938
177.0272,0.032496766245985624,0.19072444315135206,0.11208985720409456,0.23468073468880146,0.954441513561932,0.271376789726684,3.9266871536607906,1.260612696224015,0.7062769258863361
177.0201,0.03251051403513003,0.1906857760689365,0.11207383069531457,0.2346549517814945,0.9527715858324096,0.2713809535373441,3.92674690376504,1.2607532165853743,0.706273919601496
176.96900000000005,0.032609459390803494,0.19040748199690327,0.11195848497719356,0.2344693874767918,0.9407528102016384,0.2714109212450481,3.9271769362054885,1.2617645673551272,0.706252282819055
177.0026,0.0325443994309086,0.19059046987988407,0.11203432873705396,0.23459140236207585,0.9486555667807732,0.27139121645094183,3.926894175148756,1.2610995695887157,0.7062665097444956
176.9059,0.03273164044643929,0.1900638351095197,0.11181605220197967,0.2342402464273449,0.9259116215068884,0.27144792637922044,3.927707954737627,1.2630134173271745,0.7062255649918137
176.8848,0.032772496552206536,0.1899489230758623,0.11176842412659116,0.2341636239845029,0.9209488785360588,0.2714603005207582,3.9278855219488493,1.2634310200912051,0.7062166308213733
176.8855,0.032771141136375435,0.18995273532342435,0.11177000420492154,0.23416616596127965,0.9211135192981228,0.27145989000421383,3.927879631093502,1.2634171659710725,0.7062169272156533
176.9602,0.032626498904109257,0.1903595565989797,0.11193862113532536,0.2344374311973126,0.938683040621379,0.2714160820244584,3.927250992672728,1.2619387334368104,0.7062485567195348
177.023,0.03250489874097245,0.19070156966597948,0.11208037673411204,0.2346654828281409,0.9534536689895384,0.2713792528259477,3.9267224987928806,1.260695820944818,0.7062751475206561
176.9497,0.032646830141576384,0.19030237288554835,0.11191491996036904,0.23439930154566144,0.9362134291904096,0.2714222397726159,3.927339355502958,1.2621465452388105,0.7062441108053346
176.8147,0.032908231766153845,0.1895671537128578,0.1116101905680729,0.2339090631672884,0.90446128222065,0.2715014108203683,3.9284754490344764,1.264818411264588,0.706186949051332
176.8542,0.03283174758711084,0.189782273396719,0.111699352131004,0.2340525032854049,0.9137517252229068,0.2714782459582491,3.9281430364826613,1.2640366430570498,0.7062036741571327
176.9009,0.03274132198809028,0.19003660476979065,0.1118047659281909,0.23422208945036804,0.9247356160635666,0.27145085864024776,3.9277500322758314,1.263112375328129,0.7062234478898135
176.9337,0.03267781107485968,0.19021523579841448,0.11187880388424502,0.2343411992193357,0.932450211771766,0.2714316230079054,3.9274740036252123,1.2624632108418676,0.7062373360789344
176.8691,0.0328028965929908,0.1898634198091124,0.11173298522689452,0.2341066110767957,0.9172562214440232,0.27146950782038504,3.9280176454188123,1.2637417482141988,0.706209983121093
176.9353,0.032674712981531275,0.19022394950712807,0.11188241549185746,0.23434700945196826,0.9328265335136386,0.27143068468437603,3.9274605388129857,1.2624315442815606,0.7062380135515743
176.9734,0.03260093963415058,0.19043144469586504,0.11196841689812767,0.2344853656165313,0.9417876949917582,0.2714083408553445,3.9271399079718696,1.2616774843142906,0.7062541458688151
176.9555,0.032635599553261216,0.19033396007963416,0.111928012037964,0.2344203636389545,0.9375775955046588,0.271418838349824,3.927290545558642,1.2620317539577077,0.7062465666436546
176.8202,0.032897582070337716,0.18959710708655997,0.11162260546924058,0.2339290358419629,0.9057548882083074,0.27149818533323805,3.928429163742452,1.264709557463539,0.7061892778635319
176.9251,0.03269446332649942,0.1901683996140802,0.11185939149332837,0.2343099692189357,0.9304274824092424,0.2714366664968739,3.9275463769909247,1.2626334186035137,0.706233694663494
176.8746,0.03279224689717468,0.1898933731828144,0.11174540012806207,0.2341265837514702,0.9185498274316728,0.271466282333255,3.927971360126787,1.2636328944131519,0.7062123119332931
177.0054,0.032538977767584035,0.1906057188701324,0.1120406490503757,0.2346015702691828,0.9493141298290384,0.2713895743847661,3.9268706117273604,1.2610441531081775,0.7062676953216157
177.0023,0.032544980323407705,0.19058883605950014,0.11203365156062656,0.2345903129434571,0.9485850064541744,0.2713913923866029,3.9268966998010493,1.2611055070687707,0.7062663827183757
177.0163,0.03251787200678486,0.1906650810107421,0.11206525312723513,0.2346411524789921,0.951877821695481,0.2713831820557252,3.9267788826940757,1.2608284246661001,0.7062723106039759
177.1247,0.03231360037735726,0.19129892661326786,0.11230784583465303,0.2350223245107019,0.9766125694982256,0.2713876324219428,3.925965167417708,1.2590192060770753,0.7063253496773125
177.248,0.03211446115167592,0.19227671193175025,0.11257142070017054,0.2353822486873513,1.0002532747757396,0.2717943567120421,3.925621389063144,1.2589464786591575,0.7064278419840907
177.2921,0.0320432361731475,0.1926264307682879,0.11266569200243595,0.2355109806921384,1.008708709510047,0.2719398274435362,3.925498431841438,1.2589204666629608,0.7064644998164421
177.5623,0.031606841860259416,0.1947691525286604,0.11324329077504612,0.23629971964210306,1.0605150239138283,0.2728311243063457,3.9247450748957506,1.2587610915751875,0.7066891017733884
177.7207,0.031581917779668324,0.1943911004435887,0.1133949032469338,0.2370925098525425,1.0979699549087558,0.2723384020018431,3.9220172067297403,1.251434957885143,0.7064610823945809
177.9972,0.031243971406387707,0.1958150224631197,0.11389800260854464,0.23805506987914146,1.154316854329125,0.2727728922941696,3.92017078934343,1.2478694310900775,0.7065217152273234
178.29,0.031101300698419636,0.19870750831174205,0.11456632281934714,0.2384772507910807,1.1863741253650697,0.27553722808158554,3.9205434859336523,1.2549159564943655,0.7070516157012291
178.6543,0.03092275523483588,0.19713818813580875,0.11506153742365972,0.2403336280377965,1.2769511444298731,0.2729573601317053,3.9132397163025985,1.2335003533843483,0.7075059680140248
179.0592,0.030210348704659613,0.2002879383144796,0.11664266986043935,0.2407991830388345,1.3289532460204079,0.27567828421215346,3.909931229327118,1.2385298277607528,0.7076426192136793
179.3064,0.029941780234675176,0.20142833337490407,0.11720101919174915,0.2415338571145097,1.3738412051187878,0.27622752618530844,3.9078577033083137,1.2359073937030465,0.7078123231194933
179.7101,0.030467383063867023,0.19986904242632056,0.11757513717686888,0.2427868142892729,1.4758507758511397,0.2708338311081136,3.898161752995088,1.2094814972084886,0.706981864840556
180.1774,0.02818700700990369,0.20549126607141527,0.12011764414921194,0.2437905040050501,1.487455316310035,0.275169458821433,3.904882185978048,1.2409195016099717,0.7070285438585858
180.5681,0.027651362095511285,0.20730703157139024,0.12112937948405632,0.24490674572263416,1.5523275688082587,0.2756470434906184,3.902202896814564,1.238745527873563,0.7071126624447356
180.8962,0.030044485963195443,0.20328630019458208,0.11791901970091595,0.2457814337054456,1.6646842897758765,0.2677829649170996,3.8902691662414255,1.194950285480755,0.707632230602285
181.384,0.02790456947300761,0.20812718387266607,0.12059591999390562,0.2462568313768861,1.6611668064203442,0.27317168862027696,3.8964628764992653,1.2311495831368415,0.7084751375584092
181.8506,0.030290004615389575,0.20447896801662008,0.11885108249166493,0.2478475995254693,1.7607605125365031,0.26672583071044953,3.8882284846246695,1.2041427519349632,0.7072489458725553
182.297,0.030114239269673968,0.20568170772926314,0.11945287262530807,0.24905146203885475,1.834386618521708,0.2662327522733504,3.8846593043554516,1.1989566330817967,0.7073293899755619
182.8438,0.028333100309341983,0.2097047765322071,0.12310372301867856,0.2497711122387841,1.8275872659189547,0.2741936167903041,3.893592135099659,1.235005149933885,0.705398118120973
183.2631,0.030935342098779368,0.20816723449508567,0.12130692107197576,0.2506648665634124,1.8948859355536751,0.2707408051750566,3.884682830095306,1.215016301845089,0.7061273622666239
183.6243,0.026578502992848217,0.212288712450538,0.1249134217579612,0.2507931150705955,1.8748729767718164,0.2755150557553933,3.8914556518116155,1.2379015175912538,0.7064688613649388
184.0933,0.02611577899855031,0.21733587186811326,0.12639042391516694,0.2535018796693421,2.0377455538247538,0.2767342715088123,3.8847679365947974,1.2287336613522006,0.7073135997246576
184.5898,0.028407433766711617,0.21519084282280315,0.1238750055348783,0.2537794500708205,2.121496243108868,0.27309636273070376,3.8735526684120694,1.1944364165921135,0.7080127281293765
185.0357,0.02371222551327248,0.2187598644005552,0.1259357200899993,0.2542969455095247,2.064273165634963,0.2773449589664796,3.883308820444288,1.2359082294416879,0.7069795177986864
185.4777,0.028196620671092305,0.2164278607621785,0.12151002181570833,0.2545252350264521,2.1202209537938144,0.2726293284996897,3.8787932458310643,1.2060649917400985,0.7084280495194478
185.9069,0.026900716722622783,0.21808411505792533,0.1222049737166546,0.2547339339861341,2.106142650710089,0.2757914671190075,3.8832952241198093,1.2257525808031635,0.7077119635988384
186.4914,0.024301767948365846,0.22073618544936469,0.12422613173473004,0.2552911257651166,2.059854727945618,0.281787213516112,3.897783199574833,1.2592469364498133,0.7077256288199711
187.0203,0.029068329907441987,0.21961186320847728,0.12147301716539045,0.2549603077613631,2.0846005615815164,0.2827246274058436,3.9007073270036856,1.2483265056665838,0.7061207433332928
187.6229,0.02717016258742334,0.21935533306745933,0.12213115920354008,0.2551895024035692,2.066525143907684,0.2868183310267521,3.9064453807673853,1.2655470790615049,0.7078221901625842
188.1595,0.026713593018899855,0.2207257766356913,0.12191909101821713,0.2551957305301097,2.0712362005105778,0.2879827620733109,3.911507620178489,1.2706562584199375,0.7090021138341671
188.6697,0.02820759578150938,0.22232682944984555,0.12095676037012396,0.25512827806992344,2.068162444021017,0.2904203706115207,3.9165507152066463,1.2847767306669582,0.709259323208114
189.3571,0.02551371772024016,0.219364165966088,0.12323895495545036,0.2570676727996943,2.1018990908280144,0.2886579425003756,3.9141186222519244,1.2762619880427393,0.7067165886788269
189.9038,0.02498791414065757,0.22088904352819985,0.12267171627806216,0.2565863624076848,2.1094676548844498,0.2889690248326519,3.9145813456162877,1.2787227131100571,0.7072138296914138
190.5653,0.021803204543271462,0.22055857009016755,0.1239254538119551,0.2569984569116736,2.1080124892784124,0.2900688266040005,3.9220988450127834,1.2858407571533683,0.7074986566994509
191.2235,0.02092204846624061,0.22527314910890114,0.12351269580120125,0.2562284720862802,2.0764725224187117,0.2953981695155544,3.9316702741292837,1.3130029702628099,0.7075025712516518
191.9041,0.02032109633709216,0.22192769353700248,0.12440440882392682,0.25818954268363753,2.1144351507504195,0.2904413010801963,3.931990477878626,1.2968562644234696,0.7074370327025711
192.46,0.02039780161105428,0.2288857572637567,0.12508920520856515,0.25655902439668044,2.024886124037473,0.301134865789435,3.950396193200761,1.3545586351256995,0.7053433423659218
193.0445,0.0233349853242942,0.22418965548378225,0.12365644626906952,0.2587582721905178,2.070788905490179,0.2964110246011073,3.9491938922197836,1.3384497602693595,0.7073574334541123
193.7611,0.02460506958396596,0.22103689308242253,0.12232978172505787,0.25915161938870257,2.1019138919579574,0.2951802019091209,3.9486615638893525,1.3190095122861363,0.7074406064423026
194.4817,0.02303106902917628,0.2236151227408528,0.12420288507020205,0.25935754795500565,2.0523478817438865,0.3009702116249373,3.9612228130751643,1.3475476272531042,0.7073431123512444
195.1538,0.023409363768290205,0.2224611537773193,0.12352915510911475,0.2598195226262611,2.066009189599941,0.30040081445583144,3.964699588803737,1.3396443182140916,0.7075049416375455
195.7753,0.023223437013910657,0.22237094581955405,0.12364085498932673,0.26011615597463056,2.062047394822407,0.3009875081720329,3.9701596063977065,1.3434872352010503,0.7080552694813167
196.417,0.02421439736933492,0.22079672488252053,0.12400020902712247,0.2607474796112013,2.069581321308644,0.3003530376281611,3.974193894402467,1.344317609680656,0.7076888336578434
197.0638,0.023467935661218017,0.22035362124096144,0.12673221151506694,0.26148550618005184,2.0720131910506736,0.30051569189717176,3.978709839479567,1.3511774221407775,0.7074286464039699
197.6513,0.027175455266740086,0.2163165009963238,0.12576185206408574,0.2622657087903807,2.153727130127196,0.2954184498295378,3.9689190794995706,1.3139471341182323,0.7083891383597934
198.3369,0.02311466433500701,0.2173444847618048,0.13051217672740711,0.2639899275138836,2.12981891862478,0.29626949656563234,3.971132900940507,1.3493021117567574,0.7063097882077257
199.1706,0.03196387981538746,0.21085857464599408,0.12490540368038025,0.2660925623818252,2.29959434969916,0.2807252916864835,3.944599075356783,1.2745108207037887,0.7095987198599428
199.7659,0.026028946640835302,0.214117548884854,0.1324202949633672,0.2703438361581293,2.2673960715516097,0.2811594892394807,3.9516470576585347,1.319404396205036,0.7119151233763756
